sondId,songname
36262,"Scream & Shout (Remix) (Feat. Britney Spears, Hit Boy, Waka Flocka Flame, Lil' Wayne, Diddy)"
36263,American Dream
36264,"T.H.E. (The Hardest Ever) (feat. Mick Jagger, Jennifer Lopez)"
36265,You and Me (feat. Justin Bieber)
36266,OMG
36267,Ain't It Pretty
36268,America's Song
36269,Anything Like You
36270,Bang Bang
36271,Best Friend
36272,Big And Chunky
36273,Big Fat Bass
36274,Drop It Low
36275,Dynamite (Interlude)
36276,Fall Down (Feat. Miley Cyrus)
36277,Fantastic
36278,Far Away From Home (Feat. Nicole Scherzinger)
36279,"Feelin' Myself (Feat. Miley Cyrus, French Montana e Wiz Khalifa)"
36280,FIYAH (Feat. India Love)
36281,Fly Away
36282,Fly Girl
36283,Forever
36284,Free
36285,Freshy (Feat. Juicy J)
36286,Geekin'
36287,Get Your Money
36288,"Getting Dumb (Feat. apl.de.ap, 2NE1)"
36289,Ghetto Ghetto (Feat. Baby Kaely)
36290,"Go Home (feat. Mick Jagger, Wolfgang Gartner)"
36291,Good Morning
36292,Great Times Are Coming
36293,Hall Of Fame
36294,Heartbreaker
36295,Hello
36296,Hoola Hoop (feat. Nicole Scherzinger)
36297,Hot Wings (I Wanna Party)
36298,I Am
36299,I Like To Move It
36300,I Wanna Go Crazy
36301,I Want You
36302,Impatient
36303,In My Name
36304,Invisible
36305,It Should Be Easy
36306,It's A New Day
36307,Let Me
36308,Let's Pa Pa Party
36309,Losin' It (feat. Fergie)
36310,Love Bullets (Feat. Skylar Grey)
36311,Make It Funky
36312,Mona Lisa Smile (Feat. Arianna)
36313,Nothing Really Matters
36314,One More Chance
36315,One Of Those Nights (Feat. Chris Brown)
36316,Over
36317,Party Like An Animal
36318,Photographs
36319,Pick It Up
36320,Reach For The Stars
36321,Reach For The Stars (Mars Edition)
36322,S.O.S. (Mother Nature)
36323,Scream & Shout (Feat. Britney Spears and Pitbull) (Motiff Trap Remix)
36324,She Loves Me
36325,She's A Star
36326,"Sing For Life (With Bono, Jennifer Hudson and Yoshiki)"
36327,"Sing For Life (With Bono, Jennifer Hudson, Yoshiki)"
36328,Smile Mona Lisa
36329,Spending Money
36330,#thatpower (feat. Justin Bieber)
36331,The Donque Song
36332,The Girl Is Mine - 2008
36333,The Megaupload Song
36334,The Regulator
36335,The World Is Crazy (Feat. Dante Santiago)
36336,This Is Love (feat. Eva Simons)
36337,We Are The Ones - Obama Song
36338,What's Your Name
36339,Yes We Can (barack Obama Song)
36340,Craving For The Summer
36341,Let It Glow
36342,Shaking
36343,Don't Stop Believin (Journey cover)
36344,That's My Name
36345,Let's Talk About It
36346,Love Stone
36347,How Deep Is Your Love
36348,My Passion
36349,4 Seasons In One Day
36350,Akcent
36351,Delight
36352,Feel Me
36353,Feelings On Fire
36354,French Kiss
36355,Happy People
36356,Hold On
36357,I Swear
36358,I Turn Around The World
36359,I'm Buying You Whiskey
36360,I'm Sorry
36361,Jokero
36362,King Of Disco
36363,Kylie
36364,Last Summer
36365,Lovers Cry
36366,Make Me Shiver
36367,Next To Me
36368,O Ploaie de Lacrimi
36369,On and On
36370,Phonesex
36371,Red Bikini
36372,Religious Girl
36373,Runaway
36374,Spanish Lover
36375,Stay With Me
36376,Tears
36377,That's My Name (Ft. Lora)
36378,True Believer
36379,Virtual Insanity
36380,Space Cowboy
36381,Deeper Underground
36382,Seven Days In Sunny June
36383,When You Gonna Learn?
36384,Cosmic Girl
36385,Nights Out In The Jungle
36386,(Don't) Give Hate A Chance
36387,Alright
36388,If I like it I do it
36389,Something About You
36390,Falling
36391,Emergency On Planet Earth
36392,Too Young To Die
36393,You Give Me Something
36394,Corner Of The Earth
36395,Automaton
36396,Little L
36397,Use The Force
36398,Drifting Along
36399,Cloud 9
36400,Travelling Without Moving
36401,Half The Man
36402,We Can do It
36403,Two Completely Different Things
36404,All Good In The Hood
36405,Angeline
36406,Bad Girls
36407,Black Capricorn Day
36408,Black Crow
36409,Black Devil Car
36410,Blow Your Mind
36411,Blue Skies
36412,Butterfly
36413,Canned Heat
36414,Carla
36415,Destitute Illusion (instrumental)
36416,Didgin' out (instrumental)
36417,Didjital Vibrations (instrumental)
36418,Do It Like We Used To do (bonus track)
36419,Do you know where you're coming from?
36420,Dr Buzz
36421,Dynamite
36422,Electric Mistress
36423,Everybody's Going To The Moon
36424,Everyday
36425,Feel So Good
36426,Feels Just Like It Should
36427,Feels So Good
36428,Funktion
36429,Giving Me a Bad Name
36430,Goodbye To My Dancer
36431,Hang It Over
36432,Hey Floyd
36433,High Times
36434,Hooked up
36435,Hot Property
36436,Hot Tequila Brown
36437,Hurtin'
36438,I'm In The Mood For Love
36439,Journey to Arnhemland (instrumental)
36440,Just another story
36441,King For A Day
36442,Ladies Night
36443,Lifeline
36444,Light Years
36445,Love Foolosophy
36446,Loveblind
36447,Main Vein
36448,Manifest destiny
36449,Morning glory
36450,Mr. Moon
36451,Music Of The Mind
36452,Never Gonna Be Another
36453,Our time is coming
36454,Picture Of My Life
36455,Planet Home
36456,Radio
36457,Revolution 1993
36458,Rock Dust Light Star
36459,Runaway
36460,Scam
36461,Shake It On
36462,She's a Fast Persuader
36463,Shoot The Moon
36464,Slippin' n' Slidin'
36465,Smile
36466,Smoke and Mirrors
36467,Snooze You Lose
36468,So Good To Feel Real
36469,Soul Education
36470,Spend A Lifetime
36471,Starchild
36472,Stillness in time
36473,Stop Don't Panic
36474,Summer Girl
36475,Sunny
36476,Superfresh
36477,Supersonic
36478,Talulah
36479,That's Not The Funk I Want
36480,The Kids
36481,The Return of the Space Cowboy
36482,Time Won't Wait
36483,Twenty Zero One
36484,Upside Down (w Diana Ross)
36485,Vitamin
36486,"Whatever it is, I just can't stop"
36487,Where do We Go From Here
36488,White Knuckle Ride
36489,World That He Wants
36490,Your are my love
36491,(I've Had) The Time Of My Life - Bill Medley & Jennifer Warnes
36492,Be My Baby - The Ronettes
36493,She's Like The Wind - Patrick Swayze
36494,You Don't Own Me - Lesley Gore
36495,In The Still Of The Night - The Five Satins
36496,Big Girls Don't Cry - The Four Seasons
36497,You Send Me
36498,Hey! Baby - Bruce Channel
36499,Hungry Eyes - Eric Carmen
36500,Cry To Me - Solomon Burke
36501,Love Man - Otis Redding
36502,Do You Love Me - The Contours
36503,Love Is Strange - Mickey & Sylvia
36504,Stay - Maurice Williams and the Zodiacs
36505,These Arms Of Mine - Otis Redding
36506,Yes - Merry Clayton
36507,I'm Tired (With Labrinth)
36508,Rewrite The Stars (Feat. Zac Efron)
36509,All For Us (With Labrinth)
36510,Replay
36511,All Of Me (Feat. Max Schneider)
36512,Scared
36513,Cry for Love
36514,Bottle You Up
36515,Butterflies
36516,Beat Of My Drums
36517,Love You Forever
36518,My Baby
36519,Only When You're Close
36520,Fireflies
36521,Heaven Lost an Angel
36522,Putcha Body Down
36523,Something New (Feat. Chris Brown)
36524,Swag It Out
36525,Parachute
36526,All The Way Up
36527,Beat Of My Drum
36528,Bring It Right Back (The Same Heart & Contagious Love Remix)
36529,Butterfly
36530,Close Up
36531,Contagious Love (feat. Bella Thorne)
36532,Dig Down Deeper
36533,Fashion Is My Kryptonite
36534,Girlfriend
36535,Go Crazy
36536,Haters
36537,I'm Back
36538,Keep It Undercover
36539,L-O-V-E
36540,Made In Japan
36541,My All
36542,"My Baby Remix (Feat. Ty$, Bobby Brackins, & Iamsu!)"
36543,Neverland
36544,Remember Me
36545,Science Rap (With Bella Thorne)
36546,Shake Santa Shake
36547,Smile
36548,Something To Dance For
36549,The Same Heart
36550,This Is My Dance Floor
36551,Too Much
36552,Watch Me (feat. Bella Thorne)
36553,White Christmas
36554,Whodunit
36555,Wonderful Life
36556,Still Into You (Feat. Chris French)
36557,Never Gonna Give You Up
36558,If My Life Was A Movie
36559,We'll Be Together
36560,Be Good To Me
36561,Lemons
36562,Tell Me Lies
36563,Be Good To Me (feat. David Jassy)
36564,A Dream Is A Wish Your Heart Makes
36565,Voices In My Head
36566,"He Said, She Said"
36567,Delete You
36568,What If
36569,Symptoms
36570,Me Without You
36571,Acting Out
36572,Blame It On The Beat
36573,Bop To The Top
36574,Boy Like You
36575,Busted
36576,Crank It Up
36577,Don't Let Me Down
36578,Don't Touch (The Zoom Song)
36579,Drink Up In Me
36580,E.v.i.l B.o.y.s
36581,Erase & Rewind
36582,Ex's & Oh's (Feat. Vanessa Hudgens)
36583,Fabulous
36584,Feeling So Good
36585,Fly
36586,Gitchy Gitchy Goo (with Vicent Martella)
36587,Goin' Crazy
36588,Gonna Shine
36589,Guilty Pleasure
36590,Hair
36591,Headstrong
36592,Heaven Is A Place On Earth
36593,Hot Mess
36594,How Do You Love Someone
36595,How To Be a Hero (Unreleased)
36596,Humuhumunukunukuapua'a
36597,Hurry Up
36598,I Love you Mom
36599,I Wanna Dance With Somebody (Who Loves Me)
36600,I Want It All
36601,I Will Be Me
36602,I'm Back
36603,In The Empire
36604,Insomnia
36605,Intro
36606,Issues (Feat. Chris French)
36607,"It's Alright, It's Ok"
36608,It's Life
36609,It's The Way
36610,Kiss The Girl
36611,Last Christmas
36612,Looking Glass
36613,Love Me For Me
36614,Masquerade
36615,"Me, Myself and I"
36616,Miss You
36617,"Mom, Look"
36618,My Boi and Me
36619,My First Kiss
36620,New York's Best Kept Secret
36621,No Princess
36622,Not Like That
36623,Off The Wall
36624,Off The Wall (trecho)
36625,Over It
36626,Overrated
36627,Positivity
36628,Queen Of Mars
36629,Shadows Of The Night
36630,Shut Up and Dance (Feat. Chris French)
36631,So Much For You
36632,Someday My Prince Will Come
36633,Stay
36634,Suddenly
36635,Switch
36636,The Only One
36637,The Rest Of My Life
36638,Time After Time
36639,Time's Up
36640,Too Many Walls
36641,Toxic (Feat. Chris French)
36642,"Trophy Boy (With Avril Lavigne, G.E.M.)"
36643,True Romance
36644,Under Pressure
36645,Unlove You
36646,Vibrations
36647,Walking On Sunshine
36648,What I've Been Looking For (With Lucas Grabeel)
36649,Whatcha Waiting For
36650,Who I Am?
36651,You Are The Music In Me (feat. Zac Efron)
36652,You're Always Here
36653,A Thousand Miles
36654,Make It Shine
36655,Freak The Freak Out
36656,365 Days
36657,You're The Reason
36658,Give It Up - Elizabeth Gillies (feat. Ariana Grande)
36659,Stay
36660,Song 2 You
36661,L.A. Boyz (Feat. Ariana Grande)
36662,All I Want Is Everything
36663,Tell Me That You Love Me
36664,Favorite Food
36665,Best Friend's Brother
36666,Chicago
36667,Take a Hint
36668,Countdown
36669,Make It In America
36670,Treat Myself
36671,Here's 2 Us
36672,Finally Falling
36673,Beggin' On Your Knees
36674,You Don't Know Me
36675,Five Fingaz (To The Face)
36676,Girl Up
36677,Add Love
36678,Baby One More Time (Britney Spears cover)
36679,Bad Boys
36680,Bad News To Beck
36681,Broken Glass
36682,Cat and Trina's Rap
36683,Caught Up In You
36684,Cheer Me Up
36685,Don't You (Forget About Me)
36686,Everything Can Change
36687,Faster Than Boyz
36688,Forever Baby
36689,Friends Count
36690,Gold
36691,I Knew You Were a Trouble (With Big Time Rush)
36692,I Think You're Swell
36693,I Want You Back
36694,It's Not Christmas Wihtout You
36695,Leave It All To Shine
36696,Lonely Love Song
36697,Maroon 5 Medley (Feat. Max Schneider)
36698,Not Somebody Else
36699,Rockin' Around The Christmas Tree
36700,Shake
36701,Shut Up n' Dance
36702,Star Splanged Banner
36703,Too Fuckin' Nice
36704,Touch a Touch a Touch a Touch Me
36705,Winter Wonderland / Let It Snow
36706,Flashbacks
36707,Up (With Sean Paul)
36708,Everybody
36709,Up
36710,More Than Friends (Feat. Daddy Yankee)
36711,Karma
36712,Love Bizarre
36713,Hot
36714,Déjà Vu
36715,Ladies
36716,Shining Star
36717,Good Time (Feat. Pitbull)
36718,You and I
36719,Fire & Ice
36720,Always On My Mind
36721,Sober
36722,Love Yourself (Remix by Marco & Seba)
36723,We Wanna (Featuring Alexandra Stan & Daddy Yankee)
36724,10 Minutes
36725,2nite
36726,All The Things (feat. Pitbull)
36727,Alright
36728,Amazing
36729,Baby
36730,Be My Lover
36731,Beautiful Lie
36732,Body and The Sun
36733,Boom Boom (Feat. Brian Cross)
36734,Bop Bop (Feat. Eric Turner)
36735,Breathless
36736,Call The Police
36737,Champagne Problems
36738,Club Rocker
36739,Club Rocker Remix (feat. Flo Rida)
36740,Cool Me Down (with Gromee)
36741,Crazy Sexy Wild
36742,Cry Me a River
36743,Cryo
36744,Dancing Lambada
36745,Devil's Paradise
36746,Diggy Down
36747,Diggy Down (Feat. Marian Hill)
36748,Don't Let Me Down
36749,Don't Let The Music Die
36750,Don't Mind
36751,Dream About The Ocean
36752,Endless
36753,Energy
36754,Fall
36755,Fall In Love/lie
36756,Famous
36757,Feeling For You (Feat. Play & Win )
36758,Fever
36759,Fool Me
36760,Gimme Gimme
36761,Good Morning
36762,Goodbye
36763,Grenade
36764,Hands Up
36765,Heart Drop
36766,Heartbreaker
36767,House Is Going On
36768,I Like You
36769,I Need You For Christmas
36770,I Wanted You
36771,In Your Eyes
36772,INNdiA (feat. Play & Win)
36773,It Don't Matter
36774,It's Over
36775,J'adore
36776,July
36777,Kumera
36778,Left Right
36779,Light Up (Feat. Reik)
36780,Light Up (Solo version)
36781,Lights
36782,Live Your Life
36783,London's Rain (Feat. Play & Win)
36784,Lonely
36785,Love
36786,Low
36787,Maza Ja Ja
36788,Millennium
36789,Moon Girl
36790,More Than Friends
36791,My Dreams
36792,Nights & Days
36793,Nirvana
36794,No Help
36795,No Limit
36796,Nobody
36797,Not My Baby
36798,Ok
36799,On & On
36800,One Reason
36801,Oxygen
36802,Party Never Ends
36803,Piñata
36804,Put Your Hands Up
36805,Ready Set Go
36806,Rendez Vous
36807,Salina Skies
36808,Say It With Your Body
36809,Senorita
36810,Show Me The Way (Marco & Seba feat. Inna)
36811,Solo
36812,Sorry
36813,Summer Days
36814,Summer in December (Feat. Morandi)
36815,Sun Goes Up
36816,Sun Is Up
36817,Sunset Dinner
36818,Take It Off
36819,Take Me Down To Mexico
36820,Take Me Higher
36821,Take Me Home
36822,Tell Me
36823,THICKY
36824,Till Forever
36825,Tonight
36826,Too Sexy
36827,Tropical
36828,Use Somebody
36829,Walking on the Sun
36830,We Like To Party
36831,We're Going In The Club
36832,World Of Love
36833,Wow
36834,Yalla
36835,Looking At My Girl
36836,Please Don’t Go
36837,She's Beautiful
36838,Run To Me
36839,Because I'm Loving You
36840,With Or Without You
36841,Missing You
36842,To The Beat
36843,What Did You do (With My Love)
36844,Gonna Be My Baby
36845,"You, My Love"
36846,Let You Go
36847,That Look In Your Eyes
36848,Got To Love
36849,Who's Fooling Who
36850,We All Need Love
36851,Somebody
36852,Dancing With An Angel
36853,Easy 2 Luv
36854,You Are Everything
36855,Heart Of Glass
36856,The Volume
36857,Lose Control
36858,That's The Way
36859,Beat Goes On
36860,Dance Anymore
36861,Definitely Sure
36862,Drive
36863,Friends
36864,Get Up
36865,I Gave You All
36866,If I Could Fall
36867,Part Time Lover
36868,Planet Electro
36869,Send Away The Rain
36870,The Alien Song
36871,Walking On The Chinese Wall
36872,What Can I Do?
36873,You Are The One
36874,"Like a G6 (feat. The Cataracs, Dev)"
36875,Live My Life (Party Rock Remix) (feat. Justin Bieber & Redfoo)
36876,Rocketeer (feat Bruno Mars)
36877,All Night (feat. Jah Free)
36878,Don't Look Now (feat. Keri Hilson)
36879,Freal Luv (with Marshmello) (Feat. Chanyeol & Tinashe)
36880,Like a G6 (feat 50 Cent)
36881,Rocketeer (feat. Ryan Tedder)
36882,Dance Like Michael Jackson
36883,Fetish
36884,Get Offa Me (feat. Trek Life)
36885,"Don't Speak (Feat. Tiffany Hwang, King Chain)"
36886,Bang it To The Curb (Feat. Sidney Samson)
36887,"2 Is Better (ft. Natalia Kills, Ya Boy)"
36888,2Gether
36889,2Gether (album version)
36890,3D
36891,A Beautiful Day (Feat. Storm)
36892,Ain't Coming Down (feat. Sidney Samson & Matthew Koma)
36893,Ain't Coming Down (Feat. Sidney Samson & Matthew Koma) (Yeah I'm Trippin Mix)
36894,Animal
36895,Basshead (Feat. Yg)
36896,Boomshake
36897,Break Up
36898,Candy (feat. Pitbull)
36899,"Change Your Life (feat. Flo Rida, Sidney Samson)"
36900,Christmas In Downtown LA (ft. MNEK)
36901,Dirty Bass (feat. Tyga & Kayla Kayla)
36902,Do It In The Am
36903,Do What I Want
36904,Drop It Down (feat. Redman)
36905,Eyes Never Lie
36906,F-Vr (Feat. Candice Pillay & no Riddim)
36907,Fighter (Feat. Yoonmirae & Autolaser)
36908,Fighting For Air
36909,Flossy (Feat. My Name Is Kay)
36910,Fly With U (feat. Cassie)
36911,For All
36912,For The City
36913,Get That Money (Feat. One Block Radius)
36914,Girls On The Dancefloor
36915,Go Ape
36916,Holla Hey
36917,I Party
36918,If I Die Tomorrow (Feat. Bill Kaulitz)
36919,If I Was You (OMG) (feat. Snoop Dogg)
36920,If I Was You (OMG) (On Campus Remix)
36921,Jello (feat. Rye Rye)
36922,Level (Palm Trees)
36923,Lights Out (Go Crazy) (Junior Caldera feat. Far East Movement & Natalia Kills)
36924,Like A G6 (L.A.S.E.R. Remix)
36925,Little Bird
36926,Live My Life (feat. Justin Bieber)
36927,Lovetron (Feat. Travis Garland)
36928,Lowridin
36929,Make It Bump (feat. Koda Kumi)
36930,Make Ya Self
36931,Millionaire
36932,"Nice Things (Feat. Aluna George, Henry)"
36933,Ride 4 U (feat. KiD CuDi & Chip Tha Ripper)
36934,Round & Round
36935,She Owns The Night
36936,Show Me Love (Feat. Alvaro)
36937,Smile (feat. Ken Oak)
36938,So What?
36939,The Illest (Feat. RiFF RAFF)
36940,Turn Up The Love (Feat. Cover Drive)
36941,We Are the Truth (Ft. Sha Sha Jones)
36942,Where The Wild Things Are (feat. Crystal Kay)
36943,White Flag
36944,You've Got a Friend (feat. Bobby Bash & Lil Rob)
36945,Something
36946,Alone
36947,Pray
36948,Surrender
36949,Cry
36950,Blue
36951,I Wonder
36952,Follow You
36953,Far Away
36954,Heaven
36955,All Night Long
36956,Searching
36957,You
36958,I Close My Eyes
36959,Can't Stop
36960,Believe
36961,Something 2013 (Feat. Taylor Jones)
36962,Lost
36963,Alone Tonight
36964,Yesterday
36965,Here With Me
36966,True
36967,Don't Belong To You
36968,Deep In Your Heart
36969,Cry 4 You
36970,Feeling Alive
36971,Feelings
36972,Forever
36973,Forever In Love silver
36974,Forgiven
36975,Gone
36976,Hold Me Now
36977,In My Arms
36978,Lie Machine
36979,Lying
36980,Night On Fire
36981,Only You
36982,Out Of My Mind
36983,Over You
36984,Serendipity
36985,Sky High
36986,Smile
36987,Stay With Me
36988,Still
36989,Tell Me
36990,Together
36991,Tonight
36992,Tonight [2010]
36993,When Angels Kiss
36994,Who's That Girl?
36995,Rhythm Is A Dancer
36996,The Power
36997,Colour Of Love
36998,I'm Gonna Get You
36999,Oops Up
37000,See The Light
37001,Mary Had A Little Boy
37002,Believe In It
37003,Exterminate
37004,Witness The Strength
37005,Do You See The Light
37006,Beauty Queen
37007,Believe The Hype
37008,Caboose
37009,Cult Of Snap
37010,Guilty By Ignorance
37011,Harrison Bergeron
37012,Priceless
37013,The Power of Banghra
37014,Welcome To Tomorrow
37015,Who Stole It?
37016,Zombie Prescription
37017,Mi-ya-hi
37018,Dragostea Din Tei (english)
37019,"Love Me, Love Me"
37020,Numai Tu (inglês)
37021,De Ce Plang Chitarele (inglês)
37022,Fiesta de La Noche (inglês)
37023,Oriunde Ai Fi (english)
